ID,TOWN-CODE,Turnover_Ingresos_2012,Turnover_Ingresos_2011,WorkingCapital_FondoManiobra_2012,WorkingCapital_FondoManiobra_2011,CurrentAssets_ActivoCirculante_2012,CurrentAssets_ActivoCirculante_2011,CurrentLiability_PasivoLiquido_2012,CurrentLiability_PasivoLiquido_2011,Amortization_Amortizacion_2012,Amortization_Amortizacion_2011,IntangibleAssets_InmovilizadoInmaterial_2012,IntangibleAssets_InmovilizadoInmaterial_2011,TangibleAssets_InmovilizadoMaterial_2012,TangibleAssets_InmovilizadoMaterial_2011,AverageCollectionPeriod_PeriodoMedioDeCobro_2012,AverageCollectionPeriod_PeriodoMedioDeCobro_2011,AveragePaymentPeriod_PeriodoMedioDePago_2012,AveragePaymentPeriod_PeriodoMedioDePago_2011,InventoryTurnOver_RotacionDeInventario_2012,InventoryTurnOver_RotacionDeInventario_2011,Dividends_Dividendo_2011,Dividends_Dividendo_2012,LeveragePerc_ApalancamientoPerc_2012,LeveragePerc_ApalancamientoPerc_2011,Procurements_Aprovisionamientos_2011,Procurements_Aprovisionamientos_2012,Equity_Capital_2012,Equity_Capital_2011,Cash_Tesoreria_2012,Cash_Tesoreria_2011,ShortTermFinancialInvestments_InversionesFinancierasCortoPlazo_2011,ShortTermFinancialInvestments_InversionesFinancierasCortoPlazo_2012,LongTermFinancialInvestments_InversionesFinancierasLargoPlazo_2012,LongTermFinancialInvestments_InversionesFinancierasLargoPlazo_2011,Stock_Existencias_2012,Stock_Existencias_2011,FinancialExpenditures_2012,FinancialExpenditures_2011,FinancialDebt_DeudasFinancieras_2012,FinancialDebt_DeudasFinancieras_2011,LongTermDebt_DeudasLargoPlazo_2012,LongTermDebt_DeudasLargoPlazo_2011,ShortTermDebt_DeudasCortoPlazo_2012,ShortTermDebt_DeudasCortoPlazo_2011,TARGET
68,448,21586.8808,24571.82299,6916.32814,4673.46574,21965.27303,16728.24971,5483.96449,2595.98133,232.08283,206.16639,0,0,1696.31785,1341.6959,61.286,45.014,52.37,48.012,102.263,50.934,0,0,16.47,0.493,-17639.13157,-13777.86928,108.18,108.18,0,220.3442,0,0,225.16666,410.08626,3913.80969,2495.6612,232.56001,20.63068,3171.14428,18.70884,0,0,3171.14428,18.70884,0
69,293,2578.70302,4334.26486,1395.304589,1847.66798,1786.19314,2350.68714,1919.06387,2380.46696,13.50883,17.24988,0.51086,0.51086,291.40849,317.76751,175.251,124.959,348.273,247.185,31.349,52.939,0,0,70.426,128.705,-2981.85714,-1607.32231,4.808,4.808,9.74726,103.61147,304.121,381.14129,58,0.5,139.96994,438.49509,57.20807,52.93297,98.91915,107.71741,31.65058,115.53734,219.16403,201.96229,1
70,617,59.53656,59.13768,15.46607,8.45987,50.82353,45.94972,33.21667,34.11362,20.02634,19.73069,0,0,858.16227,878.18861,93.518,51.499,137.85,167.498,0,0,0,0,60.409,67.75,0,0,478.95,478.95,35.35746,37.48985,0,0,0.06744,0.06744,0,0,7.98349,9.152,30.01509,30.01509,311.12304,341.59462,30.01509,30.01509,0
71,560,96.19725,27.77511,6.87768,4.057349,22.58217,9.15121,34.43328,11.71142,0.77375,0.21389,5.00587,2.09611,4.95706,0.101,33.239,33.62,83.456,48.189,58.733,48.661,0,0,170.259,13.028,-21.73271,-53.57353,3.01,3.01,4.95948,3.61972,0,0,1.52729,0.5,8.7405,2.9376,0.002719,0,0.82038,0.11142,0,0,16.84289,7.97921,0
72,767,85.24057,102.97007,112.65141,132.34172,138.21824,182.00369,265.743669,344.6214,0,0,0.3912,0.3912,116.882,116.882,51.956,178.358,148.326,151.051,1058.815,741.629,0,0,-90.608,0,-49.87679,-35.16497,3.00506,3.00506,0.25247,0,0,0,6,0,103.4256,102.75025,10.51712,8.9208,0,0,41.02391,0,242.86886,310.81258,0
73,1305,134.2914,131.016,19.628919,32.70056,37.48963,59.50514,197.56443,496.9139,19.298,19.29779,0,0,0,0,88.297,89.853,1101.243,1564.839,0,0,0,0,0,0,0,0,3.01,3.01,4.55193,26.80458,0,0,0,0,0,0,28.293,33.8,103.14525,103.14525,706.4223,809.69456,182.59404,172.59404,0
74,84,474.86224,636.64067,295.08817,243.81582,442.3295,426.62636,319.6938,515.3187,0,21.64427,0,0,127.58437,127.58437,5.225,13.399,345.027,253.912,844.972,579.934,0,0,0,425.689,-246.73568,-184.72222,12.02024,12.02024,1.8668,1.25873,4.19735,0,4.3539,0.0006,433.56982,397.47371,25.36518,21.97402,96.88726,116.55037,245.58921,11.04176,99.71843,270.38879,0
75,197,42.965799,5.55746,10.70179,0.708,17.93487,50.48652,22.18885,14.55067,0.02676,0.06341,0,0,0.41932,0,85.478,45.862,156.066,595.469,0,0,0,0,84.608,0,-0.09465,0,3.00506,3.00506,1.31298,42.96496,4.29053,5.90724,0,0,0.5,0,0.7608,0,9.15044,0,0,0,9.15044,0,0
76,767,1120.81925,0,183.82074,0,374.67258,0,299.22764,0,0,0,440,0,0,0,66.335,0,76.427,0,54.325,0,0,0,167.61,0,0,-824.88914,183.5,0,37.42993,0,0,6.23535,12,0,124.479,0,13.12447,0,99.9549,0,293,0,99.9549,0,0
77,1285,979.689399,877.3594,404.80755,160.32857,493.19498,809.27074,226.88184,531.63789,63.72982,81.07007,0,0,231.81326,280.89607,113.588,127.071,77.468,364.307,96.517,268.982,0,0,65.108,87.944,-325.39756,-431.41511,3.01,3.01,68.4157,256.45481,0,0,0,0,115.66464,243.12815,14.08433,13.49366,111.05871,100.07895,129.16538,208.10282,111.05871,100.07895,0
78,770,15951.16433,11229.30005,108.707009,1968.283589,5167.83488,9417.55221,4559.40289,9152.02441,29.54296,33.09416,0,0,140.70407,168.24888,44.911,164.906,99.275,321.413,9.438,49.867,0,0,15.992,11.07,-8959.56316,-10451.49178,605,605,1653.01661,2846.19144,126.72392,1246.74515,61.20652,120.2757,274.02702,1241.07816,17.5112,11.13829,12.22462,30.69785,52.9115,163.27686,40.31477,128.53016,0
79,767,256.63926,240.46295,2.71412,21.997249,19.522,37.65261,34.22767,59.06021,18.26206,20.10475,0,0,13.94513,27.38311,11.976,50.03,414.419,401.775,0,0,0,0,733.538,0,-22.00987,-19.30208,3.3,3.3,10.98425,4.23441,0,0,0,0,0,0,0.87484,2.69421,5.43508,23.2156,0,5.43508,5.43508,23.2156,0
80,875,52.00521,59.26352,40.924029,61.09723,69.48195,70.32312,119.76835,110.19701,0,6.59429,0,0,74.60485,74.60485,113.637,34.5,305.173,363.539,816.641,2749.253,0,0,3.535,13.894,-7.42456,-22.7909,3.00506,3.00506,1.36602,7.94362,0,0,0,0,51.7,56.7,0.57046,0.75409,0,2.20075,0.96788,2.52528,92.57645,93.26076,0
81,1256,1105.17083,2251.3681,257.067419,234.31298,385.97832,618.31583,465.40861,897.1475,1.29368,17.7992,1.04076,1.53756,0.2097,1.00658,96.509,70.758,228.123,128.194,99.943,50.908,0,0,532.53,-117.321,-1207.18082,-304.69501,510.102,60.102,0,0,0,0,20.45404,21.25546,84.59,170.71036,42.39518,68.10627,47.31579,47.84728,197.45153,0,141.99658,348.87571,0
82,741,40.83507,31.80997,2.43495,1.84356,23.39841,13.01051,10.07014,6.32469,2.18134,2.54304,0,0,9.00635,10.56951,8.242,0.492,99.813,55.099,1800,-3240,0,0,20.101,31.798,0.2,-0.3,20,20,20.96346,11.16695,0,0,0,6.5,1.5,1.8,0.1908,0.40203,1.83824,2.2446,2.1075,3.94574,3.63924,3.5062,0
83,278,3660.37729,0,1186.362,0,1435.42049,0,1377.49582,0,31.49169,0,0,0,274.82352,0,20.827,0,30.715,0,148.838,0,0,0,314.335,0,0,-2927.49124,400,0,12.17511,0,0,0,0,0,1210.33876,0,27.24402,0,1109.36577,0,0,0,1109.36577,0,1
84,1421,770.97326,1546.50299,390.75467,769.704639,493.10368,1020.60671,744.32985,964.82997,2.90821,2.90821,134.73299,14.73952,271.25078,274.15899,52.896,69.744,169.975,161.586,228.543,231.64,0,0,197.624,314.748,-871.69288,-492.06885,3.00506,3.00506,24.5365,112.21107,47.8997,42.8981,24.65245,4.65245,312.38612,560.88612,47.49288,60.88008,284.18497,275.87713,38.8886,225.09706,426.64873,436.91921,0
85,563,80.10466,31.41549,5.43008,2.80254,5.83731,8.10828,28.52975,53.42723,4.44238,4.73603,30.18227,34.53021,0.6134,0.70784,24.403,32.115,156.097,342.867,0,0,0,0,10.863,-174.384,-2.46979,-22.04698,18.344,13.344,0.40723,5.30574,0,0,0.39,0.39,0,0,1.92622,3.29906,0.92263,18.81719,0,2.57813,6.8609,36.27563,0
86,1123,125.02716,126.92732,16.05885,26.67921,105.49211,114.3245,68.30205,79.02638,18.15966,19.69693,0,0,678.95076,697.11042,46.239,75.669,441.953,416.736,0,0,0,0,96.998,123.933,0,0,842,842,2.3213,0.53333,87.11196,87.11196,0,0,0,0,17.60935,18.8673,51.128,61.84749,326.66102,377.72411,55.63215,69.33642,0
87,434,1444.08093,2452.52007,407.746559,528.038919,1164.76969,1606.22776,1912.7608,2670.96399,78.19695,81.52262,0,0,3442.46942,3520.66637,186.643,158.147,559.953,282.701,147.435,84.906,0,0,386.257,325.692,-2017.25493,-966.93351,3.00506,3.00506,17.86152,50.84889,2.21773,2.21773,16.11651,16.11651,396,475.77421,140.224,183.43358,61.76016,855.35759,2140.45365,1690.40254,61.76016,855.35759,0
88,1316,186.60765,139.94784,17.85651,45.62339,21.29692,46.63481,17.48269,67.9404,4.26366,5.01192,0,0,45.27773,48.26319,34.332,117.206,45.524,152.681,0.43,0.753,0,0,30.749,269.035,-28.7078,-50.27287,5.40911,5.40911,2.8394,0.41041,0.60101,0.60101,0,0,0.0601,0.0601,4.35813,3.52143,6.65858,41.74269,6.45275,8.34143,6.65858,41.74269,0
89,563,237.84578,217.59655,93.79882,87.42449,114.20375,110.86139,332.95751,313.14919,16.488508,17.85101,29.00005,29.00005,128.17482,144.66333,90.232,105.451,67.715,85.847,249.803,235.708,0,0,-73.105,-141.781,-60.83661,-67.77322,15,15,2.96625,2.69551,0,0,0,0,47.02778,39.83248,2.63923,4.05959,21.42228,28.5621,21.25196,54.3011,307.4447,282.45874,0
90,983,846.58267,795.98938,154.925889,133.40381,267.03202,287.45135,292.69911,164.41283,38.28977,39.52529,17.2,17.2,606.0785,515.5423,7.307,4.395,150.312,116.13,283.217,234.599,0,0,335.627,352.506,-271.24813,-280.78573,3.6,3.6,17.39223,80.22818,20.74052,11.5568,102.80275,102.80275,220.89881,176.76287,18.86649,20.09375,84.30071,13.93803,520.27973,587.8631,92.10751,20.0606,0
91,1036,165.8073,166.20862,30.51006,17.30134,43.4348,699.98396,209.34031,309.99526,12.43345,16.94852,0,0,822.08116,832.39421,66.243,37.473,270.381,208.243,0,0,0,0,695.803,648.288,-7.66028,-11.71705,182.4636,182.4636,0,2.71205,676.08873,9.0429,536.10353,0.07836,0,0,39.92485,53.76642,148.18734,261.70149,1101.17748,1092.29319,152.4313,261.70149,0
92,278,154.40899,196.933669,184.06744,163.289729,217.29857,236.99387,643.68787,591.37011,18.67964,18.81998,0,0,277.57065,294.29839,66.618,12.79,81.89,101.32,865.744,699.711,0,0,-61.964,-133.141,-87.49234,-68.33417,108,108,24.09173,59.64322,0.3,0.3,0,0,164.3332,170.0538,2.79316,3.68458,27.54902,24.18463,46.70182,76.01242,618.53887,560.3883,0
93,1238,42.29031,42.22853,-2.090571,1.24864,70.09049,42.75327,8.04647,10.7179,1.15813,6.92772,0,0,93.81411,94.97224,1.093,1.658,91.289,76.238,19.137,66.002,0,0,246.114,273.05,-5.7497,-13.88949,30,30,2.46871,4.31962,37.18501,66.755009,0,30,0.73835,1.05415,5.29315,5.37985,2.038,6.541,110.2385,113.16671,2.038,6.541,0
94,560,149.71967,128.65337,-5.340809,-13.619609,56.90681,50.73545,135.94555,113.69547,8.1678,5.90776,0.03197,0.6899,69.81065,77.32052,0,0.109,690.215,697.682,1056.733,672.811,0,0,-119.431,-254.73,-2.32867,-1.48264,9,9,52.50947,46.29893,0.04524,0.04524,2,2,4.3521,4.3521,1.51411,2.26759,0,0,28.68657,44.56633,57.27361,44.66488,0
95,1353,42.67811,71.42258,238.31883,242.442979,291.6565,292.48495,197.05326,162.6591,14.28247,0,0,0,25.16026,67.4482,572.587,364.027,1105.397,876.082,10083.695,5100.037,0,0,107.826,185.676,-15.34577,-7.76144,13.2,13.2,5.47612,1.96333,0.9,0.9,0.26444,0.26444,217.4,217.4,0.09609,0.38897,7.04819,7.04819,62.61125,128.74625,125.05582,88.48457,0
96,1351,958.33359,1032.0915,368.146069,317.47913,593.33911,584.9048,213.68244,232.02973,10.93874,34.90522,10.512,10.83231,7.52461,16.97038,71.171,72.053,91.389,101.804,167.504,140.191,0,0,0,1.015,-738.39878,-688.61915,120.20242,120.20242,83.47051,90.78537,0,0,0.36066,0.36066,320.40711,287.54873,3.92759,4.76621,0,0,0,3.8309,18.73756,0,0
97,484,484.84702,587.92953,45.681319,22.861929,269.12563,205.48085,265.627909,237.27112,1.69096,3.90613,0,0,316.83955,158.83413,63.973,38.705,208.603,140.137,152.52,100.031,0,0,199.402,67.865,-479.84819,-378.67786,12,12,22.53234,8.93608,0,0,0,0,160.43387,133.33281,10.61931,9.63887,0,36.87253,213.34502,29.39656,23.55,36.87253,0
98,345,1287.56403,1463.9646,148.583429,171.32612,909.68346,923.15906,310.7445,375.70253,21.06394,24.83559,1.8309,1.20339,46.71276,67.47421,62.682,70.166,90.298,106.155,48.559,35.794,0,0,11.554,12.047,-852.61848,-754.08099,16.437348,16.437348,5.06331,4.7722,2.29633,4.2577,0.84546,0.84546,101.71691,84.77481,8.95249,12.02713,62.91408,61.65258,11.40122,11.40122,63.4042,62.16872,0
99,1133,391.30108,359.39383,143.77495,79.99882,175.13929,211.23141,522.08074,265.973349,87.65307,68.35732,0,0,549.34868,438.85833,115.511,72.095,95.538,80.738,83.34,50.606,0,0,-193.016,-482.497,-121.89385,-126.32643,100,100,20.33966,14.06264,108.05925,0,0,0,29.24464,17.135,12.00788,12.84879,5.01395,26.54763,425.4,491.48023,445.95971,211.55129,0
100,767,1194.08559,1377.89534,253.63715,178.80827,469.96692,428.19518,238.2114,342.11691,20.15009,21.52431,0,0.01715,257.20205,277.33499,79.292,57.622,81.573,68.718,74.976,54.875,0,0,28.896,54.241,-1153.45325,-912.57516,76.94002,76.94002,16.90134,31.8225,0,0,4.06733,4.06733,190.06,175.82337,7.18755,7.7721,15.89893,0.00016,92.18343,123.22684,17.48775,110.16882,0
101,796,348.04304,292.90968,22.36641,12.90894,76.26859,54.34384,75.35184,63.25985,12.98436,10.82062,0,0,92.69242,76.29278,57.474,39.54,77.397,71.067,12.945,22.098,0,0,108.451,104.917,-245.18891,-280.07268,3.1,3.1,10.6314,7.12141,0,0,0,0,10.07158,15.05113,3.0167,2.53126,13.80843,7.87653,42.078,30.86442,13.80843,12.89015,0
102,948,2959.97498,4046.50252,1538.51066,2083.106449,1728.60169,2327.97394,1339.32986,1988.77985,50.53788,56.89875,8.73145,12.32129,214.4909,258.78898,93.984,105.863,79.718,59.28,159.847,130.929,0,0,202.72,335.635,-3043.25645,-2083.61315,180.303,180.303,30.67789,31.22122,0,0,0,0,925.16999,1106.81165,55.44057,54.34664,778.31412,1395.22322,153.05702,149.93629,778.31412,1395.22322,0
103,374,1012.08845,1082.78692,210.69026,152.281699,532.30901,474.98879,302.0036,251.80522,3.59426,9.76577,0,0,0.4521,4.04636,77.941,47.607,127.455,98.677,114.147,109.802,0,0,5.671,5.734,-788.78374,-806.08323,27.04554,27.04554,48.16934,84.8368,6.37828,9.42833,3.6586,3.6586,255.5892,240.58408,10.83229,12.37954,0,0,13.5,13.5,0,0,0
104,998,20.5612,0,5.18118,0,8.82517,0,22.25862,0,1.85288,0,38.50736,0,6.33712,0,34.507,0,61.129,0,229.41,0,0,0,-614.223,0,0,-5.03775,3.1,0,3.64399,0,0,0,1.7,0,3.21032,0,1.34116,0,8.49991,0,45.96808,0,18.52891,0,0
105,447,3861.905489,3422.37968,-80.328409,105.12278,424.86795,546.45797,416.25099,333.14187,137.26227,133.67292,0,0,523.99451,661.25678,11.318,13.579,44.398,29.318,22.539,26.657,0,0,245.546,594.222,-2752.87652,-3029.84877,3.01,3.01,0,20.14478,193.366,113.74926,1.05338,1.05338,189.69902,203.84925,15.11509,23.97948,0,91.71857,379.22422,736.2841,2.66738,91.71857,0
106,767,65.854009,177.76,32.09633,13.85492,114.82163,166.4343,27.0118,28.94902,3.67152,2.9869,0,0,2.32717,3.14869,175.459,28.059,16.322,14.531,0,0,0,0,-232.696,-458.859,0,0,3.72,3.72,4.26467,74.55955,0,0,3.4,3.4,0,0,1.96756,1.898,3.21516,1.98989,238.49952,240.90535,21.9718,24.86384,0
107,983,571.26599,403.93413,108.78921,123.66619,368.60226,212.07749,1247.31656,1018.37006,15.15328,10.96985,0,0,15.16906,8.00621,68.556,110.215,702.54,665.272,0,0,0,0,0,0,-31.72112,-103.23257,99.165,99.165,4.77641,23.83893,64.57237,255.03664,822.31673,822.97173,0,0,67.94835,25.93734,303.46436,400.88024,1863.01273,1990.40439,643.40977,438.6468,0
108,242,854.1716,635.45513,124.01739,109.418879,314.79156,198.01856,352.62817,347.64916,22.37509,24.29016,0,0,145.83631,167.78767,53.336,27.279,176.337,122.5,106.237,151.943,0,0,0,-175.239,-352.12778,-499.47675,12,12,0.25788,1.09529,0.15,40.58378,0.08189,0.08189,147.39835,148.62053,46.95591,42.23738,71.126819,65.4005,91.85183,117.79973,71.12682,179.52696,1
109,563,118.57693,2111.731069,13.520929,-31.68969,40.1763,141.64873,80.31324,266.136349,43.18212,39.993,0,0,870.28138,913.4635,41.367,15.839,816.772,31.193,0,0,0,0,-735.287,-627.963,-1951.82867,0,3.06,3.06,22.81948,28.61143,19.79772,3.73127,0,0,0,0,33.442989,35.43118,70.30143,89.14345,1031.99639,1028.34749,71.20289,89.29632,0
110,948,816.166,845.95121,355.50493,358.118939,587.31015,566.9877,421.29124,405.19466,2.34652,2.34668,0,0,24.56723,26.84765,131.39,154.902,203.271,183.476,133.239,83.292,0,0,1.889,0.583,-734.46143,-675.05725,24.04048,24.04048,39.50295,32.97247,0.08378,0.08378,0,1.1,249.84473,169.93128,0.106,0.6095,3.21935,0,0.375,1.1,3.55917,1.11667,0
111,627,7634.76273,7718.71634,723.95521,497.82408,7718.99028,1606.83602,9060.89043,1509.13781,55.44464,52.43331,0,0,2250.43246,655.38686,185.757,46.266,384.239,54.16,77.882,38.789,0,0,74.675,92.931,-5706.32695,-5599.04081,3.00506,3.00506,2340.80186,0,0,227.39964,121.93796,48.20117,1211.30534,614.84301,18.26788,12.40988,22.54675,0,427.62822,385.96514,385.64087,400.12587,0
112,1207,3984.16308,5078.19571,-425.56689,-1070.350239,3330.59666,4143.54366,2033.35144,2902.12075,5.12805,2.91157,0,0,29.81456,34.94261,127.114,103.093,185.386,186.087,13.602,0.729,-12,-12,3.569,28.63,-4193.00776,-3314.24072,60.10121,60.10121,1721.24894,2603.46002,77.33129,77.33129,0,0,125.22352,8.5,1.43262,4.64032,47.37551,349.69957,0,0,47.37551,349.69957,0
113,293,1161.13175,1124.28488,-43.98397,-51.31417,249.25675,297.51632,605.9398,725.78747,162.53065,136.22679,0,0,1359.03579,1443.51917,5.801,12.319,56.137,115.354,27.769,37.914,0,0,20.118,27.904,-57.90738,-66.1108,408.9805,408.9805,221.57745,249.00192,0,0,0.33636,0.33636,5.09955,6.09868,27.19645,29.93243,76.29612,101.01252,219.26527,295.55527,481.30649,494.08366,0
114,1308,1859.89922,1648.69692,-106.525439,-39.61477,145.57529,94.19546,225.10266,172.51178,29.97473,15.76807,0,0,225.40471,205.37944,1.275,3.188,46.567,37.121,19.862,19.858,0,0,65.75,196.398,-1298.63096,-1461.74301,115,65,58.33543,4.94075,0,0,19.9985,19.9985,80.64789,71.63548,6.41619,5.814639,17.05509,23.12389,54.92128,89.05444,17.05509,23.40526,1
115,93,478.04131,542.64627,150.09758,221.43932,219.55168,287.3873,52.78948,92.96376,24.09443,40.48548,3.02022,3.02022,55.84361,65.938039,92.878,149.284,31.959,77.819,127.127,0,0,0,7.685,14.265,-28.40785,-84.57085,14.332,14.332,52.61559,38.36333,0,0,138.6,138.6,29.86476,0,2.14702,2.22739,24.28824,31.90858,3.75941,22.26187,24.28824,31.90858,0
116,596,8.81119,0,26.53503,0,36.78274,0,47.96614,0,0.00114,0,0.25446,0,36.93821,0,585.212,0,294.454,0,953.386,0,0,0,131.369,0,0,-6.76016,3.1,0,1.60945,0,0,0,60,0,17.90291,0,1.16437,0,37.60695,0,34.18118,0,38.57268,0,1
117,1486,178.06895,60,106.89275,73.059819,128.21486,184.77471,83.19392,19.02711,109.69085,58.00074,593.9327,466.8723,26.71518,28.3203,225.936,445.805,193.555,35.783,0,0,0,0,103.881,90.478,-49.6964,-31.51832,28.475,28.475,14.18314,59.82998,50.6438,2.27548,3.50956,1.50956,0,0,5.26367,2.6703,0,0,430.39326,360,0,0,0
118,1086,409.188,409.188,0.12887,0.01794,287.00917,330.07762,263.10314,240.20498,154.63316,77.89984,0,0,3536.91483,3691.54799,0.113,0.015,482.43,326.606,0,0,0,0,167.215,193.07,0,0,751.04,751.04,286.8803,330.05968,0,0,190,100,0,0,63.82949,73.64815,219.37778,208.89346,2191.42568,2412.11575,232.83505,222.35073,0
119,551,321.42456,313.82624,2.65704,2.65704,249.26674,200.45362,304.05147,287.4526,68.712,68.712,0,0,0,0,0,0,1124.258,1114.357,0,0,0,0,177.547,231.958,0,0,600,600,143.31854,96.87744,100.91914,103.29116,0,0,2.65704,2.65704,44.09674,49.37315,176.81112,170.61899,1451.72112,1629.43169,225.41112,219.21899,0
120,830,296.49738,282.7409,13.7721,15.55497,85.3215,246.3941,524.16031,630.46468,62.49315,62.52135,0.09904,0.2342,1000.32386,1049.60185,25.485,27.851,181.3,225.282,0,0,0,0,-729.44,0,-34.38548,-47.57919,21.3,18.3,64.33164,224.51987,0,0,0,0,0,0,17.88877,23.7339,58.33344,58.33344,680.5552,738.88864,458.33344,565.53316,0
121,395,213.74474,53.61811,118.62094,80.90884,154.80843,158.12168,217.07336,123.80266,7.6028,0,236.85028,206.85028,404.57827,358.32357,192.971,655.802,168.441,326.594,570.383,0,0,0,322.375,288.121,-14.444,-9.62194,128.1,128.1,24.98919,60.44698,0,0,0.56128,0.56128,15.245,0,13.44589,13.80573,106.867019,8.265639,425.21824,451.14757,172.74116,72.39509,0
122,751,1024.78742,0,74.81209,0,259.67754,0,168.32036,0,93.23287,0,0.69819,0,281.25735,0,22.908,0,72.668,0,7.946,0,0,0,16.263,0,0,-434.91911,60.1,0,138.8807,0,0,45.98475,2.24608,0,9.6,0,9.9618,0,43.65448,0,14.9876,0,43.65448,0,0
123,1402,2520.616,3083.29188,1064.74969,1129.03054,2393.04718,2698.03729,1444.26689,1562.97872,524.12223,518.60069,7.1088,9.43624,1963.90502,2472.29851,185.391,172.076,95.919,103.769,27.684,13.069,0,0,46.885,53.87,-984.33994,-621.29038,1260,1260,25.75738,197.57652,981.92387,973.54587,21.9145,13.70614,47.77763,35.73602,53.16301,55.93078,592.151649,481.63465,432.54487,868.99301,592.15165,481.63465,0
124,45,203.39274,285.67308,30.558239,31.11951,113.63522,41.16624,202.44276,150.1808,29.6915,15.84477,37.90441,37.90441,381.10843,429.1642,15.593,7.874,126.212,116.063,113.535,115.365,0,0,68.93,76.422,-106.77295,-99.16995,108.06312,108.06312,73.18532,0.33678,0.36429,0.36429,0,0,31.27585,34.21655,25.78775,9.76342,146.08339,76.00566,66.761479,133.639049,151.24873,76.00566,0
125,197,1388.04253,1182.93231,213.5113,147.52218,272.76839,192.61011,237.28804,183.54706,1.65128,1.74071,0,0,43.34975,32.814589,55.375,45.294,146.991,145.914,0,0,0,0,198.97,124.814,0,-0.0999,60.102,60.102,51.25709,35.77551,8,8,27.28639,24.28639,0,0,27.37827,14.96383,114.78643,82.58245,32.22853,0,116.08643,83.88245,0
126,197,593.97619,643.57352,55.466179,5.72868,243.30806,229.77835,152.80614,135.26403,20.15995,29.0744,0,0,168.58841,183.56826,0.169,14.075,140.001,126.419,155.452,46.2,0,0,56.808,62.174,-196.68924,-189.5844,126.21,126.21,43.30903,45.27331,134.099609,117.8543,28.60607,28.62568,81.86506,25.24215,7.01753,5.56612,19.18862,8.73673,88.35257,108.56152,26.18862,14.73673,0
127,343,6832.02264,11206.56832,3256.06732,4546.313999,4563.7103,6114.71681,3976.67725,5430.3682,628.30377,642.79889,0,0,3571.74717,4192.84999,180.03,149.339,92.769,84.997,83.658,27.372,0,0,135.534,112.633,-7666.12866,-3501.39488,360.6,360.6,96.04541,198.91731,95.37781,85.14834,33.60546,33.60546,813.67315,582.90085,155.36753,164.54896,2581.24785,3088.03658,148.53329,299.95772,2585.1501,3088.98058,0
128,308,179.272319,164.90472,42.97617,19.96605,53.73476,34.33025,440.47597,380.17198,29.1159,41.23843,0,0,234.91315,264.02905,14.167,15.019,134.913,139.386,218.627,117.114,0,0,-55.484,-95.667,-62.21669,-65.24199,24.04049,24.04049,6.49851,6.94122,0,0,0,0,39.62141,20.24018,12.31913,14.64687,21.97168,70.27279,139.88451,184.53834,401.5096,339.53209,0
129,1168,518.70832,610.93956,103.266849,100.34641,113.97902,108.89114,489.25729,426.46482,0,0,0.59144,1.00144,33.6243,33.6243,74.328,63.31,1366.563,877.288,19.945,10.538,0,0,-3.695,-4.69,-49.5314,-26.17092,3.1,3.1,5.43209,0,0,0,0,0,1.45,1.45,3.5103,2.78927,2.15678,13.27072,10.84803,0,108.45556,90.21198,0
130,785,3166.00638,3524.24324,2156.202179,2195.68503,2848.56405,2842.09535,1239.92115,1237.56925,3.49073,6.58827,0,0,1.94232,5.43305,137.653,139.001,131.112,108.536,315.03,242.573,0,0,24.082,26.951,-2152.26092,-1862.1543,360.6,360.6,8.43304,31.10442,0,0,164.92251,163.75909,1629.54079,1450.2269,20.88236,19.56955,427.57988,477.74248,0,0.24272,427.57988,477.74248,0
131,881,499.73997,1097.92903,68.699469,-71.271579,442.85631,473.30317,1102.91416,1054.63921,13.44482,14.61169,0,0,249.6007,476.36164,161.876,75.865,956.598,335.003,230.557,90.713,0,0,-78.52,-168.014,-789.4714,-289.25258,60.11,60.11,10.16052,42.99613,0,22.73587,0.73131,0.73131,185.24808,198.9329,33.69332,46.99316,39.36288,123.4166,355.42891,347.767,218.56175,277.73784,0
132,121,307.72413,586.14924,-25.801039,-436.417259,148.15537,476.83443,384.23377,1298.35864,71.30436,70.97008,256.08643,282.436,707.45273,743.53492,73.348,278.697,211.164,1697.194,0,0,0,0,371.298,143.698,-161.19884,-119.64494,3.2,3.2,5.55076,14.26159,8.8,5,0,0,0,0,8.57002,18.27156,276.15998,293.78601,514.51259,0,276.15998,293.78601,0
